age,revenu_mensuel,revolving_utilization,debt_ratio,nb_open_credit_lines,nb_real_estate_loans,nb_dependents,nb_30_59_days_late,nb_60_89_days_late,nb_90_days_late,SeriousDlqin2yrs
43,2500.0,0.489,0.035,3,0,2,0,0,0,0
20,3426.0,0.706,0.524,4,1,1,0,0,0,0
37,3072.0,0.092,0.562,2,0,2,0,1,0,0
39,3607.0,0.236,0.106,7,0,0,1,0,0,0
35,5802.0,0.109,0.354,2,0,2,0,0,0,0
50,9169.0,0.424,0.579,2,0,2,1,0,0,0
42,4941.0,0.092,0.465,4,0,2,1,0,1,0
51,2500.0,0.417,0.478,5,1,0,0,0,0,0
35,3117.0,0.277,0.317,3,0,0,0,1,0,0
47,4761.0,0.216,0.218,1,0,2,0,1,0,0
54,4525.0,0.375,0.403,6,0,0,0,2,0,1
51,5678.0,0.339,0.296,7,0,0,0,1,0,0
27,3485.0,0.261,0.131,4,0,4,0,0,0,0
35,3092.0,0.125,0.406,1,0,3,0,0,0,0
34,8011.0,0.238,0.096,3,0,2,0,1,1,0
42,3738.0,0.317,0.548,4,0,3,0,0,1,0
44,2500.0,0.193,0.209,6,1,1,1,0,0,0
29,7071.0,0.386,0.187,4,0,1,0,0,2,1
38,2500.0,0.451,0.437,3,0,0,0,0,0,0
20,2500.0,0.512,0.475,2,0,1,0,0,0,1
52,5147.0,0.271,0.431,3,0,2,2,0,1,1
32,5485.0,0.058,0.355,6,1,2,1,0,0,0
38,4387.0,0.233,0.363,6,0,0,0,0,0,0
34,2500.0,0.068,0.142,6,0,3,0,0,0,0
49,3546.0,0.273,0.538,2,2,1,0,0,0,0
20,3213.0,0.611,0.452,1,0,2,0,0,0,0
37,2859.0,0.193,0.538,6,0,1,0,0,0,0
36,6874.0,0.451,0.194,5,0,3,0,0,0,0
33,2500.0,0.307,0.626,4,0,3,0,1,0,1
55,4198.0,0.223,0.592,4,0,2,0,0,0,0
29,6231.0,0.132,0.122,4,0,4,0,0,0,0
45,4323.0,0.178,0.041,6,0,2,1,0,0,0
41,6365.0,0.158,0.293,8,1,2,0,0,0,0
50,4692.0,0.182,0.514,3,0,2,0,0,0,0
31,4417.0,0.204,0.222,5,0,0,0,0,0,0
30,4294.0,0.295,0.056,1,0,1,1,0,0,0
48,4798.0,0.125,0.065,4,0,3,0,0,1,0
42,3061.0,0.211,0.131,6,0,1,1,0,1,1
22,2500.0,0.086,0.271,11,0,1,0,0,0,0
32,5593.0,0.499,0.157,4,0,1,0,0,0,0
41,6141.0,0.566,0.277,7,0,2,0,0,0,0
46,4078.0,0.149,0.125,5,0,1,1,0,0,0
31,2845.0,0.207,0.186,3,0,2,0,0,0,0
20,2500.0,0.546,0.146,6,0,1,0,0,0,0
43,3784.0,0.272,0.01,1,0,3,1,0,0,0
25,2500.0,0.264,0.498,2,1,1,0,0,0,0
20,2500.0,0.106,0.105,6,0,4,0,0,0,0
20,3607.0,0.368,0.173,5,0,2,0,0,0,0
46,2582.0,0.456,0.328,2,0,2,0,0,0,0
39,4253.0,0.147,0.299,3,0,1,0,0,1,0
35,3389.0,0.526,0.553,5,1,1,0,0,0,0
51,2771.0,0.496,0.215,9,1,0,1,0,0,0
44,2500.0,0.186,0.193,3,0,2,0,0,0,0
54,2500.0,0.195,0.264,6,0,2,0,1,0,0
24,2522.0,0.211,0.297,3,1,1,0,0,0,0
37,2500.0,0.786,0.401,0,2,1,0,0,0,1
21,3140.0,0.304,0.267,5,0,1,0,0,0,0
35,2500.0,0.482,0.552,5,0,0,0,0,0,0
35,3382.0,0.145,0.117,5,0,2,0,0,0,0
44,4057.0,0.242,0.557,4,0,2,0,1,0,1
38,2510.0,0.519,0.187,5,1,1,0,0,1,0
44,4409.0,0.265,0.25,3,0,0,0,0,0,0
45,2500.0,0.692,0.475,3,0,1,1,0,0,0
59,2500.0,0.178,0.459,2,0,4,0,1,0,0
34,3460.0,0.058,0.196,4,1,1,0,0,0,0
28,4960.0,0.441,0.325,4,0,1,0,0,0,0
40,5379.0,0.123,0.338,3,1,1,0,0,0,0
29,7522.0,0.241,0.222,3,0,1,0,0,0,0
52,3073.0,0.748,0.282,5,0,3,1,0,0,1
35,3438.0,0.554,0.564,6,0,3,0,1,0,0
32,2500.0,0.24,0.383,3,1,1,0,0,0,0
33,2500.0,0.214,0.707,2,1,1,0,0,0,1
45,4035.0,0.335,0.179,8,0,0,0,1,0,0
36,2568.0,0.25,0.632,5,0,3,0,0,0,0
31,6340.0,0.745,0.087,3,1,0,1,0,0,1
54,2500.0,0.33,0.047,5,0,1,0,0,0,0
29,4532.0,0.463,0.446,5,1,2,1,0,0,1
38,2500.0,0.457,0.511,2,0,1,0,0,0,0
44,2517.0,0.338,0.297,3,1,0,0,0,0,0
21,4641.0,0.188,0.186,6,1,1,0,0,0,0
42,2686.0,0.065,0.633,4,0,2,1,0,1,1
27,2887.0,0.227,0.539,1,2,2,0,0,0,1
46,2526.0,0.178,0.208,2,0,2,0,0,1,0
28,8130.0,0.135,0.546,4,1,0,0,1,0,0
44,2758.0,0.123,0.385,5,0,0,0,0,0,0
49,3726.0,0.032,0.404,8,0,0,0,0,0,0
46,3325.0,0.108,0.438,8,0,2,0,0,0,0
40,4022.0,0.212,0.23,6,0,3,0,0,0,0
35,2761.0,0.144,0.543,5,0,1,0,0,0,0
32,3326.0,0.325,0.184,6,1,3,1,0,0,0
52,4347.0,0.567,0.574,1,1,2,0,0,0,0
31,2500.0,0.107,0.339,2,1,0,0,1,0,0
27,5944.0,0.297,0.253,5,2,2,0,0,0,0
44,6207.0,0.403,0.565,3,0,1,0,1,0,0
30,4783.0,0.088,0.672,8,1,1,2,0,0,0
28,3757.0,0.516,0.19,2,0,1,1,0,0,0
23,2500.0,0.306,0.547,5,1,0,0,0,0,0
33,4407.0,0.323,0.513,4,0,2,0,0,0,0
37,3053.0,0.07,0.513,4,1,1,1,0,0,0
40,3259.0,0.207,0.144,4,0,1,0,0,0,0
47,2500.0,0.307,0.261,5,0,1,1,0,0,0
43,4547.0,0.117,0.66,2,0,4,0,0,0,0
36,2500.0,0.088,0.338,3,2,0,0,0,0,0
36,3840.0,0.262,0.443,4,0,1,0,0,0,1
43,5470.0,0.399,0.459,6,1,1,1,1,0,0
50,2948.0,0.205,0.156,4,0,1,0,0,0,0
39,6293.0,0.286,0.362,3,1,1,1,0,0,0
33,2602.0,0.301,0.215,2,0,1,1,1,0,0
28,4770.0,0.454,0.259,4,1,4,1,1,0,0
23,2500.0,0.407,0.585,1,0,0,0,0,0,0
44,5791.0,0.136,0.01,6,0,1,0,0,0,0
43,5400.0,0.571,0.078,4,1,3,1,0,0,0
43,4495.0,0.511,0.068,2,0,2,0,1,0,0
36,3050.0,0.324,0.638,4,1,0,0,0,0,0
52,2500.0,0.269,0.337,5,1,4,1,1,0,0
33,3054.0,0.378,0.047,4,0,0,1,0,0,0
47,6001.0,0.337,0.357,3,0,2,1,0,0,0
37,3860.0,0.436,0.064,7,0,2,0,2,0,1
31,2500.0,0.088,0.337,5,1,0,0,1,0,0
43,2500.0,0.326,0.519,7,0,1,0,0,0,1
42,6399.0,0.139,0.415,7,0,2,1,0,1,1
41,4535.0,0.192,0.653,5,0,0,0,0,0,0
38,2500.0,0.16,0.763,5,0,2,0,0,0,0
37,2500.0,0.486,0.193,4,0,2,0,1,0,0
61,2748.0,0.61,0.044,2,0,1,1,0,0,0
49,2500.0,0.149,0.671,6,1,2,0,0,0,0
45,3394.0,0.181,0.104,0,0,3,1,1,0,1
39,10973.0,0.047,0.644,4,0,2,0,0,0,0
48,2500.0,0.531,0.462,6,0,1,0,0,0,0
43,3349.0,0.079,0.921,8,2,3,0,0,0,0
38,6571.0,0.207,0.139,4,0,3,0,0,1,0
34,5100.0,0.133,0.128,4,0,1,0,0,0,0
37,3405.0,0.294,0.503,1,0,2,0,0,0,0
20,3409.0,0.442,0.731,1,0,0,0,0,0,1
40,2500.0,0.232,0.049,6,0,2,0,0,0,0
33,3228.0,0.22,0.092,7,0,3,0,1,0,0
53,4062.0,0.439,0.248,1,0,1,1,0,1,1
38,5987.0,0.131,0.23,5,0,1,1,0,0,0
26,2754.0,0.059,0.847,1,0,2,0,0,0,0
37,3343.0,0.291,0.73,6,0,2,0,0,0,0
27,2500.0,0.232,0.188,5,2,0,1,0,2,1
42,4029.0,0.317,0.071,4,1,0,0,0,0,0
40,5181.0,0.17,0.361,8,0,0,0,0,0,0
47,4834.0,0.451,0.199,2,0,2,0,0,1,0
30,2500.0,0.146,0.113,4,1,0,0,0,0,0
38,3890.0,0.203,0.196,2,0,1,0,0,0,0
24,2684.0,0.203,0.526,8,0,2,0,0,0,0
45,5739.0,0.113,0.914,2,0,0,0,2,1,1
43,3386.0,0.342,0.701,5,0,1,0,0,0,1
42,2500.0,0.47,0.549,6,0,2,0,0,0,1
38,3298.0,0.122,0.643,4,0,0,0,0,1,0
42,4475.0,0.557,0.315,3,0,0,0,0,0,1
54,4064.0,0.192,0.06,4,0,1,0,0,0,0
35,2892.0,0.323,0.36,3,0,2,0,0,0,0
39,2798.0,0.623,0.512,3,0,2,1,0,0,1
27,2500.0,0.212,0.259,7,0,1,0,1,0,0
29,3048.0,0.702,0.25,5,0,4,0,0,0,0
38,2500.0,0.456,0.199,1,1,0,1,0,0,0
49,5634.0,0.33,0.461,0,0,1,0,0,0,0
35,2500.0,0.752,0.77,2,1,1,0,0,0,0
35,3847.0,0.687,0.174,6,1,1,0,0,0,0
33,3731.0,0.177,0.113,1,0,1,0,0,0,0
32,5572.0,0.289,0.157,3,0,1,0,0,0,0
40,5944.0,0.465,0.228,2,0,1,0,0,0,0
23,4980.0,0.488,0.3,6,0,1,1,0,0,0
50,4268.0,0.247,0.535,1,0,1,0,0,0,0
31,2500.0,0.161,0.081,7,0,2,0,0,0,0
45,2500.0,0.188,0.15,5,1,0,0,1,0,0
25,2500.0,0.088,0.227,5,0,3,0,0,0,0
44,5107.0,0.041,0.232,3,1,4,0,0,0,0
44,3763.0,0.314,0.07,9,0,1,0,0,1,1
41,5382.0,0.269,0.386,2,0,1,0,0,0,1
28,5717.0,0.16,0.488,4,0,2,1,0,0,0
40,2626.0,0.547,0.404,1,0,2,0,0,0,0
26,3694.0,0.489,0.513,5,0,3,1,0,0,0
35,3620.0,0.358,0.494,6,1,0,0,0,0,0
48,3142.0,0.151,0.45,3,1,3,1,0,0,0
45,2862.0,0.139,0.209,3,0,0,0,0,0,0
38,6205.0,0.13,0.601,7,1,4,0,0,0,0
28,3727.0,0.272,0.296,6,0,2,0,0,0,1
44,3663.0,0.384,0.405,4,0,2,0,0,0,0
38,2537.0,0.067,0.663,6,1,1,2,0,0,0
20,4934.0,0.715,0.112,5,1,3,0,0,0,0
45,2500.0,0.174,0.711,4,0,1,0,1,0,0
37,4468.0,0.299,0.106,3,0,2,0,1,0,0
50,4523.0,0.241,0.239,1,0,2,0,0,0,0
27,3024.0,0.191,0.182,1,0,0,0,0,0,0
20,4200.0,0.117,0.547,4,1,3,1,0,0,1
40,3958.0,0.098,0.276,10,1,1,1,0,0,0
40,3577.0,0.187,0.605,6,0,2,0,0,0,0
21,3662.0,0.427,0.416,6,0,1,0,0,0,0
28,3744.0,0.361,0.351,5,0,1,0,0,0,0
65,3860.0,0.355,0.099,5,0,2,0,0,0,0
34,3741.0,0.177,0.366,5,0,0,1,1,0,1
45,2500.0,0.131,0.515,6,0,1,1,0,0,0
31,3400.0,0.089,0.101,6,1,1,0,0,0,0
20,4102.0,0.193,0.286,4,0,1,0,1,1,0
36,3804.0,0.369,0.259,6,0,1,0,0,0,0
35,5593.0,0.413,0.389,3,0,2,0,0,0,0
34,4813.0,0.344,0.325,2,0,0,0,0,0,0
36,2500.0,0.212,0.243,6,0,2,0,0,0,0
40,3378.0,0.192,0.597,3,0,1,0,0,1,1
36,3165.0,0.226,0.326,3,1,5,0,1,1,1
25,3634.0,0.306,0.273,4,0,0,0,0,0,0
42,3636.0,0.193,0.147,8,0,2,2,0,0,0
20,4794.0,0.427,0.273,7,0,1,1,0,0,0
20,3943.0,0.275,0.522,3,0,3,0,0,0,0
45,6334.0,0.347,0.204,0,0,1,0,0,0,0
43,4058.0,0.326,0.248,8,0,1,0,0,0,0
37,2505.0,0.457,0.268,5,0,2,2,1,0,0
24,2950.0,0.215,0.16,2,1,2,0,0,0,0
30,4778.0,0.216,0.543,2,0,4,0,1,1,1
35,2500.0,0.233,0.465,4,0,0,0,0,1,0
22,2500.0,0.278,0.092,4,0,1,0,0,0,0
30,3659.0,0.346,0.354,4,1,2,0,0,0,0
44,5585.0,0.164,0.207,4,0,3,0,0,0,0
52,6556.0,0.187,0.663,5,1,2,0,0,0,0
33,3302.0,0.325,0.149,4,2,4,1,0,0,0
45,5869.0,0.374,0.573,6,0,1,0,0,0,0
20,3761.0,0.393,0.657,4,1,1,1,1,0,1
44,2500.0,0.119,0.118,2,0,2,0,0,0,0
29,3628.0,0.379,0.138,7,0,2,0,0,0,0
41,2756.0,0.448,0.549,3,0,0,0,0,0,0
35,5504.0,0.574,0.279,3,1,3,0,0,0,0
51,3599.0,0.092,0.248,6,1,0,0,0,0,0
29,2500.0,0.314,0.307,5,0,1,0,0,1,0
44,2500.0,0.314,0.688,6,0,3,0,0,0,1
35,3607.0,0.23,0.275,2,0,4,0,0,0,0
36,2500.0,0.374,0.182,8,0,1,2,0,0,0
36,2884.0,0.177,0.105,2,0,1,0,0,0,0
29,4040.0,0.198,0.413,2,1,2,0,0,0,0
37,2500.0,0.196,0.655,3,0,0,2,0,0,0
37,5695.0,0.115,0.271,5,1,0,0,0,0,0
40,6223.0,0.256,0.498,7,0,0,1,0,0,0
38,2500.0,0.232,0.344,1,0,0,1,1,0,0
45,3184.0,0.314,0.402,4,1,0,0,0,0,0
47,5697.0,0.418,0.202,6,0,4,1,0,0,0
27,3639.0,0.094,0.664,1,1,0,1,0,0,0
46,2500.0,0.369,0.32,4,0,1,0,0,0,0
26,3414.0,0.46,0.233,4,0,1,0,0,0,0
43,2500.0,0.443,0.247,5,1,0,1,0,0,0
44,5995.0,0.435,0.066,1,1,2,0,0,0,0
20,4782.0,0.423,0.439,4,0,1,0,0,0,0
38,3162.0,0.159,0.073,2,1,2,0,0,0,0
33,3881.0,0.326,0.185,1,0,3,0,0,0,0
30,2500.0,0.495,0.134,4,0,1,0,0,0,0
51,2594.0,0.481,0.128,6,1,1,0,0,0,0
31,7324.0,0.635,0.267,3,0,0,0,0,0,0
29,3730.0,0.162,0.312,5,0,1,0,0,0,0
38,5533.0,0.233,0.483,3,0,1,0,1,0,1
44,4042.0,0.12,0.246,6,0,2,0,0,0,0
36,6578.0,0.197,0.41,2,0,0,0,0,0,0
49,2500.0,0.149,0.162,3,2,3,0,0,0,0
43,3345.0,0.079,0.353,3,0,2,0,0,0,0
20,7632.0,0.234,0.428,6,1,3,0,0,0,0
32,5599.0,0.103,0.476,6,1,1,0,0,0,0
32,6611.0,0.158,0.165,4,0,0,1,1,0,0
42,3630.0,0.108,0.093,7,1,2,0,0,0,0
20,2859.0,0.312,0.605,8,1,1,1,0,0,0
63,2500.0,0.529,0.453,3,1,0,0,0,0,0
43,2500.0,0.389,0.206,2,0,1,0,0,0,0
39,5235.0,0.156,0.135,4,0,2,0,0,0,0
49,4587.0,0.358,0.177,5,0,3,0,0,0,0
61,3533.0,0.26,0.623,6,0,2,0,0,0,0
46,4576.0,0.484,0.379,2,1,0,0,1,0,0
47,3882.0,0.577,0.035,8,1,4,0,0,0,0
39,5614.0,0.513,0.55,5,0,3,0,1,0,1
36,5590.0,0.088,0.567,3,0,3,0,0,1,0
33,2500.0,0.042,0.205,7,1,3,0,0,0,0
29,4118.0,0.164,0.354,8,0,0,1,1,0,0
31,2500.0,0.238,0.416,2,0,2,0,1,0,1
24,3866.0,0.329,0.422,9,1,3,1,0,1,1
37,4779.0,0.23,0.183,7,0,3,1,0,0,0
21,2500.0,0.399,0.063,3,0,2,2,0,0,0
39,3019.0,0.026,0.518,1,0,2,0,0,0,0
37,3657.0,0.695,0.23,7,1,1,0,0,1,1
39,4045.0,0.117,0.261,1,0,1,0,0,0,0
32,3212.0,0.031,0.364,3,0,1,2,0,0,1
65,2500.0,0.252,0.197,2,1,1,0,0,0,0
51,3554.0,0.101,0.216,8,0,2,1,2,0,0
25,2500.0,0.269,0.612,6,0,3,0,0,0,1
40,3279.0,0.242,0.156,4,0,1,0,1,0,0
31,2985.0,0.044,0.229,3,0,1,2,0,0,0
27,3427.0,0.156,0.311,3,0,1,0,1,0,0
24,2831.0,0.131,0.659,7,2,2,1,0,0,1
42,2500.0,0.304,0.167,3,0,1,1,0,0,0
31,3088.0,0.379,0.303,1,1,0,0,0,0,0
47,5535.0,0.313,0.234,4,0,2,1,0,0,0
47,6423.0,0.258,0.334,2,0,1,1,0,0,0
51,10913.0,0.142,0.373,7,2,3,0,0,0,0
29,7795.0,0.351,0.381,4,1,1,2,0,0,0
42,2500.0,0.381,0.166,5,1,1,1,0,0,0
44,3030.0,0.45,0.278,3,1,1,0,0,0,0
33,3604.0,0.159,0.51,3,0,1,1,0,0,0
30,3503.0,0.428,0.439,6,0,0,1,0,0,0
54,3757.0,0.319,0.247,4,0,1,0,0,0,0
40,10758.0,0.194,0.073,8,0,1,0,0,0,0
44,2500.0,0.267,0.613,1,0,1,0,0,0,0
29,2641.0,0.676,0.224,4,1,0,0,0,1,1
25,7629.0,0.431,0.107,2,0,1,0,0,0,0
32,2760.0,0.248,0.376,4,0,3,0,0,0,1
36,4346.0,0.191,0.299,6,1,0,1,0,0,0
27,5800.0,0.509,0.316,3,0,0,0,0,0,0
37,4532.0,0.508,0.377,5,1,1,0,0,0,0
21,3969.0,0.223,0.265,2,1,1,0,0,0,0
26,5555.0,0.422,0.471,1,0,4,0,0,0,0
44,2500.0,0.465,0.543,3,0,0,0,0,0,0
44,2912.0,0.338,0.142,7,0,0,0,0,0,0
34,4633.0,0.148,0.342,9,0,1,0,0,0,0
27,2500.0,0.327,0.178,5,0,3,0,0,1,0
27,6887.0,0.343,0.148,5,1,2,0,0,0,0
34,4174.0,0.535,0.096,4,1,3,0,0,0,0
44,3901.0,0.382,0.161,2,0,3,1,0,0,0
47,2500.0,0.187,0.4,6,0,1,0,0,0,0
33,2500.0,0.311,0.033,7,0,0,0,0,0,0
26,3043.0,0.209,0.222,6,1,0,0,0,0,0
40,5236.0,0.376,0.382,4,1,0,2,0,0,1
29,2500.0,0.352,0.205,2,0,1,4,0,0,0
32,5191.0,0.488,0.32,3,0,1,0,0,0,0
51,3096.0,0.467,0.413,3,0,4,0,1,0,1
46,3293.0,0.55,0.271,5,1,2,0,0,0,0
39,4081.0,0.552,0.627,4,0,2,0,0,1,0
25,4110.0,0.294,0.48,10,0,2,0,0,0,0
40,2642.0,0.206,0.228,4,0,2,0,0,0,0
48,4823.0,0.264,0.423,2,0,1,0,0,0,0
34,2500.0,0.426,0.198,5,3,2,0,0,0,0
51,2973.0,0.102,0.501,4,0,1,0,0,0,0
50,3902.0,0.738,0.148,7,0,1,2,0,0,0
54,3117.0,0.545,0.387,1,2,3,1,0,0,0
41,2500.0,0.264,0.212,3,1,0,1,1,0,0
43,5121.0,0.218,0.296,6,0,3,0,0,0,0
52,2500.0,0.423,0.329,1,2,2,1,0,0,0
42,3532.0,0.087,0.206,4,0,1,0,0,1,1
32,3901.0,0.508,0.449,5,0,1,0,0,0,0
33,3674.0,0.138,0.433,3,0,0,0,0,0,0
40,6161.0,0.153,0.099,11,1,2,1,1,1,0
25,3555.0,0.175,0.428,4,1,0,0,0,0,0
36,4413.0,0.343,0.107,4,0,1,0,0,0,0
48,3550.0,0.307,0.414,2,1,4,1,0,0,0
20,4797.0,0.198,0.369,5,1,2,0,0,0,0
53,6816.0,0.259,0.397,3,0,0,0,0,1,0
49,3873.0,0.228,0.303,9,0,2,0,0,0,0
33,5176.0,0.48,0.615,4,0,4,0,0,0,0
43,7009.0,0.141,0.268,1,0,2,0,0,0,0
38,6706.0,0.379,0.081,3,1,2,1,0,0,0
50,3061.0,0.424,0.382,7,1,4,1,0,0,0
47,5805.0,0.254,0.117,3,0,0,0,0,0,0
23,4072.0,0.372,0.187,2,1,3,2,0,0,0
43,6019.0,0.233,0.516,4,0,1,0,0,0,0
35,4703.0,0.083,0.595,9,0,1,0,0,0,0
38,4122.0,0.364,0.037,4,2,2,0,0,1,0
30,4426.0,0.411,0.344,4,0,1,0,0,1,0
55,4084.0,0.376,0.537,2,0,3,0,0,0,0
48,4157.0,0.271,0.434,6,0,0,1,0,0,0
30,3390.0,0.622,0.389,3,0,3,1,0,1,1
24,3251.0,0.048,0.501,2,1,1,1,0,0,0
34,8050.0,0.32,0.139,3,0,1,0,0,0,0
42,4514.0,0.201,0.384,2,1,1,0,0,0,0
40,2813.0,0.324,0.309,7,1,1,0,0,0,0
50,3214.0,0.158,0.374,2,0,0,1,0,0,1
45,5857.0,0.219,0.14,4,0,2,0,0,0,0
47,2614.0,0.366,0.212,3,0,2,0,1,0,0
41,2500.0,0.533,0.208,7,0,3,0,0,0,0
24,2500.0,0.276,0.231,7,0,2,0,0,0,0
36,2500.0,0.324,0.23,6,0,3,0,0,0,0
48,2500.0,0.375,0.206,4,0,4,1,0,0,1
37,2500.0,0.224,0.199,1,0,1,0,1,0,0
43,6791.0,0.201,0.437,5,0,4,0,0,0,0
34,3566.0,0.026,0.354,3,0,4,0,0,0,0
27,3092.0,0.349,0.558,3,2,0,1,0,0,0
36,2500.0,0.583,0.068,2,0,1,0,0,0,0
41,3414.0,0.337,0.533,6,1,0,2,0,0,0
31,2500.0,0.166,0.128,4,0,1,3,0,0,0
35,3083.0,0.085,0.653,5,0,3,0,0,0,0
28,9219.0,0.31,0.073,1,0,0,0,0,0,0
49,4908.0,0.342,0.332,3,0,2,0,0,0,0
35,3313.0,0.33,0.114,2,1,1,0,1,0,0
52,4985.0,0.047,0.341,4,0,2,0,0,0,0
53,2879.0,0.044,0.12,2,0,1,0,0,0,0
37,2539.0,0.028,0.273,2,1,1,0,1,0,0
27,7839.0,0.092,0.555,5,1,1,0,0,1,0
20,2500.0,0.353,0.155,2,1,2,0,0,0,0
23,3105.0,0.251,0.287,2,0,2,0,1,2,1
24,4179.0,0.157,0.234,5,1,2,0,1,0,1
51,2500.0,0.347,0.259,3,0,4,0,0,0,0
39,4879.0,0.28,0.52,3,0,0,0,0,1,1
41,3172.0,0.278,0.318,7,1,1,0,0,0,0
20,4909.0,0.039,0.733,1,0,2,1,0,1,1
26,4740.0,0.218,0.458,5,1,2,0,0,0,1
46,3264.0,0.664,0.116,2,1,0,0,1,0,0
40,7862.0,0.339,0.302,3,0,1,0,0,0,0
36,2699.0,0.539,0.226,4,0,2,0,0,1,0
43,6681.0,0.668,0.202,4,0,1,0,0,0,0
54,6178.0,0.35,0.449,7,0,2,0,0,0,0
35,8078.0,0.501,0.311,3,0,0,0,0,0,0
38,3938.0,0.185,0.182,5,1,1,0,0,0,0
39,2553.0,0.135,0.139,3,3,0,1,0,0,0
61,9270.0,0.518,0.121,3,0,3,0,0,0,0
20,3132.0,0.175,0.675,3,0,1,0,1,0,1
44,2525.0,0.204,0.329,5,0,2,1,2,0,1
36,3343.0,0.271,0.743,3,1,1,0,0,0,0
43,2500.0,0.128,0.519,2,1,1,1,0,0,0
31,4614.0,0.309,0.191,4,0,1,1,0,1,1
37,2772.0,0.307,0.069,6,0,3,0,0,0,0
45,3199.0,0.217,0.083,7,0,0,0,0,0,0
65,5628.0,0.262,0.369,3,0,2,0,0,0,0
46,4821.0,0.135,0.355,4,1,1,1,0,0,0
29,3667.0,0.233,0.381,10,0,2,0,0,0,1
33,3932.0,0.312,0.245,6,0,0,0,1,0,0
33,3661.0,0.599,0.574,3,0,0,1,1,1,1
20,2999.0,0.405,0.185,5,0,2,0,0,0,1
34,3637.0,0.216,0.211,7,3,1,0,0,0,0
45,4541.0,0.085,0.601,2,0,0,0,2,0,1
25,3440.0,0.246,0.338,2,0,0,1,0,0,0
48,4398.0,0.476,0.164,8,1,2,1,0,1,0
42,2500.0,0.355,0.139,0,0,3,0,0,0,0
30,2775.0,0.453,0.096,2,0,2,1,0,0,0
36,2616.0,0.386,0.127,2,1,3,0,0,0,0
53,2823.0,0.162,0.552,6,2,0,1,0,0,0
45,6498.0,0.127,0.504,1,1,1,0,0,0,0
38,5048.0,0.126,0.222,3,0,0,0,0,0,0
35,2500.0,0.36,0.132,4,1,4,1,0,0,1
38,4433.0,0.213,0.27,3,2,0,1,0,0,0
32,3054.0,0.475,0.525,7,0,2,0,0,0,1
20,2678.0,0.326,0.556,2,1,2,1,0,0,1
58,2500.0,0.279,0.366,1,0,3,0,1,0,0
39,5638.0,0.313,0.32,3,1,0,0,1,0,0
41,2500.0,0.113,0.748,2,3,2,1,0,1,0
37,3557.0,0.105,0.425,3,0,0,1,0,0,1
30,2500.0,0.643,0.317,6,1,0,1,0,0,0
36,5162.0,0.179,0.738,5,1,1,1,0,0,0
22,3132.0,0.278,0.358,3,0,0,0,0,0,1
60,3427.0,0.713,0.243,5,2,0,0,0,0,0
25,3480.0,0.353,0.164,3,1,1,0,0,0,0
27,4172.0,0.176,0.67,6,0,1,0,1,0,0
33,3662.0,0.379,0.519,2,0,3,0,2,0,1
50,3571.0,0.398,0.469,4,0,0,0,1,0,1
38,2883.0,0.195,0.581,4,0,1,1,0,0,1
25,2500.0,0.543,0.284,5,0,2,3,0,1,1
50,2500.0,0.23,0.357,5,2,3,0,0,0,0
45,5031.0,0.1,0.167,1,1,2,0,1,1,1
43,3173.0,0.253,0.299,3,1,1,0,0,0,0
45,2701.0,0.076,0.482,3,1,1,0,0,0,0
61,2500.0,0.466,0.123,4,0,0,0,0,0,0
59,2500.0,0.513,0.551,4,0,0,0,1,0,0
31,2653.0,0.075,0.429,3,0,0,1,0,1,1
54,5430.0,0.354,0.081,5,0,1,0,0,0,0
41,2834.0,0.268,0.202,0,0,1,0,0,0,0
42,4360.0,0.146,0.195,4,0,1,0,1,0,0
21,2776.0,0.578,0.345,2,0,2,0,1,0,0
36,4854.0,0.094,0.305,4,0,1,0,0,0,0
29,3108.0,0.102,0.235,2,0,1,0,0,0,1
46,2500.0,0.16,0.517,3,0,2,0,0,0,0
48,3226.0,0.188,0.37,5,0,0,0,0,0,0
20,8311.0,0.195,0.074,3,0,2,1,0,0,0
37,8147.0,0.529,0.227,3,1,3,1,0,0,0
49,4532.0,0.487,0.099,3,0,0,0,0,0,0
36,3423.0,0.284,0.29,3,0,1,0,0,0,0
45,4175.0,0.266,0.579,5,0,0,1,0,0,1
41,4199.0,0.142,0.753,4,1,1,0,0,0,1
41,3576.0,0.06,0.447,11,1,2,0,3,0,0
35,4440.0,0.636,0.149,2,0,3,0,0,0,0
25,3999.0,0.142,0.369,7,1,0,1,1,0,0
26,3158.0,0.349,0.105,4,0,1,0,0,0,0
45,2500.0,0.248,0.604,4,1,0,1,1,0,1
38,2960.0,0.137,0.784,4,0,1,0,0,0,0
36,5218.0,0.191,0.07,5,0,1,0,0,0,0
33,3590.0,0.135,0.376,3,0,4,1,0,0,1
34,4168.0,0.438,0.415,3,0,0,0,0,0,0
48,3206.0,0.458,0.435,2,0,2,0,0,0,0
34,2500.0,0.661,0.208,3,0,0,0,0,0,0
24,3270.0,0.32,0.114,7,1,3,0,0,0,0
45,2500.0,0.155,0.413,6,1,0,0,0,0,0
35,2500.0,0.697,0.436,4,1,0,0,0,0,0
38,6264.0,0.144,0.637,2,0,3,0,1,0,1
54,3014.0,0.216,0.31,2,0,2,2,0,0,0
37,2608.0,0.363,0.269,3,1,6,0,0,0,1
40,7541.0,0.138,0.449,5,0,1,1,0,0,0
26,5254.0,0.406,0.355,3,0,2,0,0,0,0
